taxid	gene_id	gene_symbol	GOID	evidence
FB	FBgn0015286	FBgn0015286	GO:0046329	IGI
FB	FBgn0015286	FBgn0015286	GO:0046329	IGI
FB	FBgn0015286	FBgn0015286	GO:0046329	IGI
FB	FBgn0015286	FBgn0015286	GO:0045087	IDA
FB	FBgn0015286	FBgn0015286	GO:0005886	IDA
FB	FBgn0015286	FBgn0015286	GO:0007298	IMP
FB	FBgn0015286	FBgn0015286	GO:0045824	HMP
FB	FBgn0015286	FBgn0015286	GO:0050829	HMP
FB	FBgn0015286	FBgn0015286	GO:0007464	IMP
FB	FBgn0015286	FBgn0015286	GO:0005886	HDA
FB	FBgn0015286	FBgn0015286	GO:0019003	IBA
FB	FBgn0015286	FBgn0015286	GO:0007265	IBA
FB	FBgn0015286	FBgn0015286	GO:0005525	IBA
FB	FBgn0015286	FBgn0015286	GO:0003924	IBA
FB	FBgn0015286	FBgn0015286	GO:0005886	IBA
FB	FBgn0020255	FBgn0020255	GO:1990498	IDA
FB	FBgn0020255	FBgn0020255	GO:0007346	IDA
FB	FBgn0020255	FBgn0020255	GO:0006886	TAS
FB	FBgn0020255	FBgn0020255	GO:0005525	IDA
FB	FBgn0020255	FBgn0020255	GO:0005515	IPI
FB	FBgn0020255	FBgn0020255	GO:0005737	IDA
FB	FBgn0020255	FBgn0020255	GO:0006611	ISS
FB	FBgn0020255	FBgn0020255	GO:0003924	ISS
FB	FBgn0020255	FBgn0020255	GO:0005938	IDA
FB	FBgn0020255	FBgn0020255	GO:0000132	IGI
FB	FBgn0020255	FBgn0020255	GO:0000132	IGI
FB	FBgn0020255	FBgn0020255	GO:0000132	IMP
FB	FBgn0020255	FBgn0020255	GO:0005515	IPI
FB	FBgn0020255	FBgn0020255	GO:0032880	IMP
FB	FBgn0020255	FBgn0020255	GO:0000212	IMP
FB	FBgn0020255	FBgn0020255	GO:0005634	IDA
FB	FBgn0020255	FBgn0020255	GO:0072686	IDA
FB	FBgn0020255	FBgn0020255	GO:0003924	IBA
FB	FBgn0020255	FBgn0020255	GO:0005737	IBA
FB	FBgn0020255	FBgn0020255	GO:0006606	IBA
FB	FBgn0020255	FBgn0020255	GO:0005634	IBA
FB	FBgn0020255	FBgn0020255	GO:0000054	IBA
FB	FBgn0020255	FBgn0020255	GO:0051292	IMP
FB	FBgn0039110	FBgn0039110	GO:0090090	IDA
FB	FBgn0039110	FBgn0039110	GO:0006611	IMP
FB	FBgn0039110	FBgn0039110	GO:0051168	IMP
FB	FBgn0039110	FBgn0039110	GO:0005737	IBA
FB	FBgn0039110	FBgn0039110	GO:0005096	IBA
FB	FBgn0039110	FBgn0039110	GO:0005643	IBA
FB	FBgn0039110	FBgn0039110	GO:0006611	IBA
FB	FBgn0262114	FBgn0262114	GO:0007259	IMP
FB	FBgn0262114	FBgn0262114	GO:0031267	ISS
FB	FBgn0262114	FBgn0262114	GO:0005634	IDA
FB	FBgn0262114	FBgn0262114	GO:0007299	IMP
FB	FBgn0262114	FBgn0262114	GO:0005737	IDA
FB	FBgn0262114	FBgn0262114	GO:0016020	IDA
FB	FBgn0262114	FBgn0262114	GO:0007010	IDA
FB	FBgn0262114	FBgn0262114	GO:0046843	IMP
FB	FBgn0262114	FBgn0262114	GO:0060250	IMP
FB	FBgn0262114	FBgn0262114	GO:0030536	IMP
FB	FBgn0262114	FBgn0262114	GO:0005737	IDA
FB	FBgn0262114	FBgn0262114	GO:0005737	IBA
FB	FBgn0262114	FBgn0262114	GO:0007166	IBA
FB	FBgn0262114	FBgn0262114	GO:0007010	IBA
FB	FBgn0262114	FBgn0262114	GO:0032436	IMP
FB	FBgn0262114	FBgn0262114	GO:0034657	IDA
FB	FBgn0003346	FBgn0003346	GO:0048471	IDA
FB	FBgn0003346	FBgn0003346	GO:0043547	IDA
FB	FBgn0003346	FBgn0003346	GO:0006913	IMP
FB	FBgn0003346	FBgn0003346	GO:0006611	IMP
FB	FBgn0003346	FBgn0003346	GO:0005096	IDA
FB	FBgn0003346	FBgn0003346	GO:0045132	TAS
FB	FBgn0003346	FBgn0003346	GO:0006913	NAS
FB	FBgn0003346	FBgn0003346	GO:0005515	IPI
FB	FBgn0003346	FBgn0003346	GO:0007165	IEA
FB	FBgn0003346	FBgn0003346	GO:0005737	IDA
FB	FBgn0003346	FBgn0003346	GO:0048471	IDA
FB	FBgn0003346	FBgn0003346	GO:0003723	IDA
FB	FBgn0003346	FBgn0003346	GO:0005737	IDA
FB	FBgn0003346	FBgn0003346	GO:0046822	IMP
FB	FBgn0053180	FBgn0053180	GO:0005634	ISS
FB	FBgn0053180	FBgn0053180	GO:0006611	ISS
FB	FBgn0053180	FBgn0053180	GO:0005737	ISS
FB	FBgn0053180	FBgn0053180	GO:0005049	ISS
FB	FBgn0053180	FBgn0053180	GO:0005643	ISS
FB	FBgn0053180	FBgn0053180	GO:0005737	IBA
FB	FBgn0053180	FBgn0053180	GO:0005049	IBA
FB	FBgn0053180	FBgn0053180	GO:0006611	IBA
FB	FBgn0053180	FBgn0053180	GO:0005643	IBA
FB	FBgn0031051	FBgn0031051	GO:0006886	IEA
FB	FBgn0031051	FBgn0031051	GO:0005634	IBA
FB	FBgn0031051	FBgn0031051	GO:0003723	IBA
FB	FBgn0031051	FBgn0031051	GO:0006405	IBA
FB	FBgn0031051	FBgn0031051	GO:0042565	IBA
FB	FBgn0031051	FBgn0031051	GO:0005737	IBA
FB	FBgn0031051	FBgn0031051	GO:0005049	IBA
FB	FBgn0037894	FBgn0037894	GO:0005829	IBA
FB	FBgn0037894	FBgn0037894	GO:0006606	IBA
FB	FBgn0037894	FBgn0037894	GO:0005635	IBA
FB	FBgn0004636	FBgn0004636	GO:0003924	IDA
FB	FBgn0004636	FBgn0004636	GO:0032486	IDA
FB	FBgn0004636	FBgn0004636	GO:0005515	IPI
FB	FBgn0004636	FBgn0004636	GO:0007391	IMP
FB	FBgn0004636	FBgn0004636	GO:0046328	IGI
FB	FBgn0004636	FBgn0004636	GO:0046328	IMP
FB	FBgn0004636	FBgn0004636	GO:0008293	IMP
FB	FBgn0004636	FBgn0004636	GO:0070374	IMP
FB	FBgn0004636	FBgn0004636	GO:0032486	IGI
FB	FBgn0004636	FBgn0004636	GO:0030718	IGI
FB	FBgn0004636	FBgn0004636	GO:0034333	IGI
FB	FBgn0004636	FBgn0004636	GO:0035099	IMP
FB	FBgn0004636	FBgn0004636	GO:0016476	IMP
FB	FBgn0004636	FBgn0004636	GO:0006930	IMP
FB	FBgn0004636	FBgn0004636	GO:0005515	IPI
FB	FBgn0004636	FBgn0004636	GO:0007391	IGI
FB	FBgn0004636	FBgn0004636	GO:0016318	IMP
FB	FBgn0004636	FBgn0004636	GO:0035317	IMP
FB	FBgn0004636	FBgn0004636	GO:0022409	IMP
FB	FBgn0004636	FBgn0004636	GO:0022409	IMP
FB	FBgn0004636	FBgn0004636	GO:0035099	IMP
FB	FBgn0004636	FBgn0004636	GO:0031252	IDA
FB	FBgn0004636	FBgn0004636	GO:0005886	HDA
FB	FBgn0004636	FBgn0004636	GO:0007465	IMP
FB	FBgn0004636	FBgn0004636	GO:0045874	IGI
FB	FBgn0004636	FBgn0004636	GO:0045874	IGI
FB	FBgn0004636	FBgn0004636	GO:0007465	IMP
FB	FBgn0004636	FBgn0004636	GO:0005634	IDA
FB	FBgn0004636	FBgn0004636	GO:0005829	IDA
FB	FBgn0004636	FBgn0004636	GO:0045880	IDA
FB	FBgn0004636	FBgn0004636	GO:0045880	IGI
FB	FBgn0004636	FBgn0004636	GO:0007298	IMP
FB	FBgn0004636	FBgn0004636	GO:0019901	IDA
FB	FBgn0004636	FBgn0004636	GO:0035331	IDA
FB	FBgn0004636	FBgn0004636	GO:0005886	IBA
FB	FBgn0004636	FBgn0004636	GO:0032486	IBA
FB	FBgn0004636	FBgn0004636	GO:2000301	IBA
FB	FBgn0004636	FBgn0004636	GO:0071320	IBA
FB	FBgn0004636	FBgn0004636	GO:0005525	IBA
FB	FBgn0004636	FBgn0004636	GO:0019003	IBA
FB	FBgn0004636	FBgn0004636	GO:0003924	IBA
FB	FBgn0283666	FBgn0283666	GO:0030718	IGI
FB	FBgn0283666	FBgn0283666	GO:0005525	ISS
FB	FBgn0283666	FBgn0283666	GO:0019003	ISS
FB	FBgn0283666	FBgn0283666	GO:0016020	ISS
FB	FBgn0283666	FBgn0283666	GO:0032486	ISS
FB	FBgn0283666	FBgn0283666	GO:0003924	ISS
FB	FBgn0283666	FBgn0283666	GO:0005886	IBA
FB	FBgn0283666	FBgn0283666	GO:0019003	IBA
FB	FBgn0283666	FBgn0283666	GO:0030336	IBA
FB	FBgn0283666	FBgn0283666	GO:0032486	IBA
FB	FBgn0283666	FBgn0283666	GO:0003924	IBA
FB	FBgn0283666	FBgn0283666	GO:0005525	IBA
FB	FBgn0264895	FBgn0264895	GO:0005096	IDA
FB	FBgn0264895	FBgn0264895	GO:0051058	IDA
FB	FBgn0264895	FBgn0264895	GO:0060293	IDA
FB	FBgn0264895	FBgn0264895	GO:0051058	IMP
FB	FBgn0264895	FBgn0264895	GO:0005096	IMP
FB	FBgn0264895	FBgn0264895	GO:0090630	IBA
FB	FBgn0264895	FBgn0264895	GO:0005096	IBA
FB	FBgn0264895	FBgn0264895	GO:0005737	IBA
FB	FBgn0003206	FBgn0003206	GO:0005515	IPI
FB	FBgn0003206	FBgn0003206	GO:0007265	ISS
FB	FBgn0003206	FBgn0003206	GO:0007265	IBA
FB	FBgn0003206	FBgn0003206	GO:0003924	IBA
FB	FBgn0003206	FBgn0003206	GO:0005886	IBA
FB	FBgn0003206	FBgn0003206	GO:0019003	IBA
FB	FBgn0003206	FBgn0003206	GO:0005525	IBA
FB	FBgn0003205	FBgn0003205	GO:0007362	IGI
FB	FBgn0003205	FBgn0003205	GO:0008293	IGI
FB	FBgn0003205	FBgn0003205	GO:0007465	IGI
FB	FBgn0003205	FBgn0003205	GO:0045500	IGI
FB	FBgn0003205	FBgn0003205	GO:0007465	IGI
FB	FBgn0003205	FBgn0003205	GO:0045500	IGI
FB	FBgn0003205	FBgn0003205	GO:0008293	IMP
FB	FBgn0003205	FBgn0003205	GO:0008293	IGI
FB	FBgn0003205	FBgn0003205	GO:0007427	IGI
FB	FBgn0003205	FBgn0003205	GO:0007173	IMP
FB	FBgn0003205	FBgn0003205	GO:0000165	IMP
FB	FBgn0003205	FBgn0003205	GO:0042461	IGI
FB	FBgn0003205	FBgn0003205	GO:0043703	IGI
FB	FBgn0003205	FBgn0003205	GO:0005886	IDA
FB	FBgn0003205	FBgn0003205	GO:0008293	IMP
FB	FBgn0003205	FBgn0003205	GO:0045500	IGI
FB	FBgn0003205	FBgn0003205	GO:0007465	IGI
FB	FBgn0003205	FBgn0003205	GO:0045500	IMP
FB	FBgn0003205	FBgn0003205	GO:0007465	IMP
FB	FBgn0003205	FBgn0003205	GO:0007465	IGI
FB	FBgn0003205	FBgn0003205	GO:0045500	IGI
FB	FBgn0003205	FBgn0003205	GO:0045500	IMP
FB	FBgn0003205	FBgn0003205	GO:0008543	IGI
FB	FBgn0003205	FBgn0003205	GO:0007173	IGI
FB	FBgn0003205	FBgn0003205	GO:0007173	IGI
FB	FBgn0003205	FBgn0003205	GO:0008293	IGI
FB	FBgn0003205	FBgn0003205	GO:0008543	IGI
FB	FBgn0003205	FBgn0003205	GO:0008543	IMP
FB	FBgn0003205	FBgn0003205	GO:0001710	IMP
FB	FBgn0003205	FBgn0003205	GO:2001234	IGI
FB	FBgn0003205	FBgn0003205	GO:2001234	IGI
FB	FBgn0003205	FBgn0003205	GO:0008543	IGI
FB	FBgn0003205	FBgn0003205	GO:0001710	IGI
FB	FBgn0003205	FBgn0003205	GO:0008543	IDA
FB	FBgn0003205	FBgn0003205	GO:0008543	IGI
FB	FBgn0003205	FBgn0003205	GO:0008543	IGI
FB	FBgn0003205	FBgn0003205	GO:0048626	IGI
FB	FBgn0003205	FBgn0003205	GO:0008543	IGI
FB	FBgn0003205	FBgn0003205	GO:0007173	IMP
FB	FBgn0003205	FBgn0003205	GO:0007298	IMP
FB	FBgn0003205	FBgn0003205	GO:0007173	IMP
FB	FBgn0003205	FBgn0003205	GO:0046530	IMP
FB	FBgn0003205	FBgn0003205	GO:0048749	IMP
FB	FBgn0003205	FBgn0003205	GO:0030381	IMP
FB	FBgn0003205	FBgn0003205	GO:0007474	IMP
FB	FBgn0003205	FBgn0003205	GO:0070374	IDA
FB	FBgn0003205	FBgn0003205	GO:0048010	IGI
FB	FBgn0003205	FBgn0003205	GO:0035099	IMP
FB	FBgn0003205	FBgn0003205	GO:0030381	IMP
FB	FBgn0003205	FBgn0003205	GO:0046664	IMP
FB	FBgn0003205	FBgn0003205	GO:0070374	IMP
FB	FBgn0003205	FBgn0003205	GO:0008543	IMP
FB	FBgn0003205	FBgn0003205	GO:0005515	IPI
FB	FBgn0003205	FBgn0003205	GO:0007472	IMP
FB	FBgn0003205	FBgn0003205	GO:0007476	IMP
FB	FBgn0003205	FBgn0003205	GO:0007422	IMP
FB	FBgn0003205	FBgn0003205	GO:0007369	IMP
FB	FBgn0003205	FBgn0003205	GO:0016318	IMP
FB	FBgn0003205	FBgn0003205	GO:0040008	IGI
FB	FBgn0003205	FBgn0003205	GO:0040008	IMP
FB	FBgn0003205	FBgn0003205	GO:0048010	IGI
FB	FBgn0003205	FBgn0003205	GO:0046673	IMP
FB	FBgn0003205	FBgn0003205	GO:0008293	IMP
FB	FBgn0003205	FBgn0003205	GO:0005515	IPI
FB	FBgn0003205	FBgn0003205	GO:0007479	IEP
FB	FBgn0003205	FBgn0003205	GO:0002168	IMP
FB	FBgn0003205	FBgn0003205	GO:0040014	IMP
FB	FBgn0003205	FBgn0003205	GO:0007427	IMP
FB	FBgn0003205	FBgn0003205	GO:0007173	IMP
FB	FBgn0003205	FBgn0003205	GO:0007426	IMP
FB	FBgn0003205	FBgn0003205	GO:0008543	IMP
FB	FBgn0003205	FBgn0003205	GO:0043539	IDA
FB	FBgn0003205	FBgn0003205	GO:0000185	IDA
FB	FBgn0003205	FBgn0003205	GO:0070374	IDA
FB	FBgn0003205	FBgn0003205	GO:0007455	IMP
FB	FBgn0003205	FBgn0003205	GO:0043066	IMP
FB	FBgn0003205	FBgn0003205	GO:0035088	IMP
FB	FBgn0003205	FBgn0003205	GO:0007309	IMP
FB	FBgn0003205	FBgn0003205	GO:0007476	IMP
FB	FBgn0003205	FBgn0003205	GO:0008284	IMP
FB	FBgn0003205	FBgn0003205	GO:0046534	IMP
FB	FBgn0003205	FBgn0003205	GO:0016242	IMP
FB	FBgn0003205	FBgn0003205	GO:0009267	IMP
FB	FBgn0003205	FBgn0003205	GO:0008284	IMP
FB	FBgn0003205	FBgn0003205	GO:0010507	IMP
FB	FBgn0003205	FBgn0003205	GO:0016020	IDA
FB	FBgn0003205	FBgn0003205	GO:0005886	IDA
FB	FBgn0003205	FBgn0003205	GO:0043066	IMP
FB	FBgn0003205	FBgn0003205	GO:0008361	IMP
FB	FBgn0003205	FBgn0003205	GO:0007552	IMP
FB	FBgn0003205	FBgn0003205	GO:0045793	IMP
FB	FBgn0003205	FBgn0003205	GO:0048010	IMP
FB	FBgn0003205	FBgn0003205	GO:0048865	IMP
FB	FBgn0003205	FBgn0003205	GO:0048863	IMP
FB	FBgn0003205	FBgn0003205	GO:0072089	IMP
FB	FBgn0003205	FBgn0003205	GO:0072002	IMP
FB	FBgn0003205	FBgn0003205	GO:0048749	IMP
FB	FBgn0003205	FBgn0003205	GO:0008284	IMP
FB	FBgn0003205	FBgn0003205	GO:0048010	IMP
FB	FBgn0003205	FBgn0003205	GO:0008594	IMP
FB	FBgn0003205	FBgn0003205	GO:0001709	IMP
FB	FBgn0003205	FBgn0003205	GO:0008586	IMP
FB	FBgn0003205	FBgn0003205	GO:0042981	IMP
FB	FBgn0003205	FBgn0003205	GO:0003924	IDA
FB	FBgn0003205	FBgn0003205	GO:0060438	IMP
FB	FBgn0003205	FBgn0003205	GO:0045793	IMP
FB	FBgn0003205	FBgn0003205	GO:0036335	IMP
FB	FBgn0003205	FBgn0003205	GO:0007474	IMP
FB	FBgn0003205	FBgn0003205	GO:0051607	IMP
FB	FBgn0003205	FBgn0003205	GO:1904263	IMP
FB	FBgn0003205	FBgn0003205	GO:0048010	IMP
FB	FBgn0003205	FBgn0003205	GO:0070374	IMP
FB	FBgn0003205	FBgn0003205	GO:0035169	IMP
FB	FBgn0003205	FBgn0003205	GO:0035170	IMP
FB	FBgn0003205	FBgn0003205	GO:0007173	IMP
FB	FBgn0003205	FBgn0003205	GO:0007474	IMP
FB	FBgn0003205	FBgn0003205	GO:0007265	HGI
FB	FBgn0003205	FBgn0003205	GO:0007265	IMP
FB	FBgn0003205	FBgn0003205	GO:0007430	IMP
FB	FBgn0003205	FBgn0003205	GO:0008543	IMP
FB	FBgn0003205	FBgn0003205	GO:0043066	IGI
FB	FBgn0003205	FBgn0003205	GO:0008340	IMP
FB	FBgn0003205	FBgn0003205	GO:0007395	IMP
FB	FBgn0003205	FBgn0003205	GO:0010629	IMP
FB	FBgn0003205	FBgn0003205	GO:0007391	IMP
FB	FBgn0003205	FBgn0003205	GO:0035208	IGI
FB	FBgn0003205	FBgn0003205	GO:0035208	IGI
FB	FBgn0003205	FBgn0003205	GO:0035208	IMP
FB	FBgn0003205	FBgn0003205	GO:0007173	IBA
FB	FBgn0003205	FBgn0003205	GO:0005886	IBA
FB	FBgn0003205	FBgn0003205	GO:0003924	IBA
FB	FBgn0003205	FBgn0003205	GO:0005525	IBA
FB	FBgn0003205	FBgn0003205	GO:0007265	IBA
FB	FBgn0003205	FBgn0003205	GO:0019003	IBA
FB	FBgn0004390	FBgn0004390	GO:0045677	IGI
FB	FBgn0004390	FBgn0004390	GO:0045873	IGI
FB	FBgn0004390	FBgn0004390	GO:0120177	IMP
FB	FBgn0004390	FBgn0004390	GO:0120177	IGI
FB	FBgn0004390	FBgn0004390	GO:0005886	IDA
FB	FBgn0004390	FBgn0004390	GO:0008595	TAS
FB	FBgn0004390	FBgn0004390	GO:0042059	IGI
FB	FBgn0004390	FBgn0004390	GO:0042059	IGI
FB	FBgn0004390	FBgn0004390	GO:0043087	IEA
FB	FBgn0004390	FBgn0004390	GO:0035556	IEA
FB	FBgn0004390	FBgn0004390	GO:0045678	IGI
FB	FBgn0004390	FBgn0004390	GO:0007476	IMP
FB	FBgn0004390	FBgn0004390	GO:0045792	IMP
FB	FBgn0004390	FBgn0004390	GO:0030948	IGI
FB	FBgn0004390	FBgn0004390	GO:0030948	IMP
FB	FBgn0004390	FBgn0004390	GO:0042059	IMP
FB	FBgn0039055	FBgn0039055	GO:0035331	IMP
FB	FBgn0039055	FBgn0039055	GO:0040018	IMP
FB	FBgn0039055	FBgn0039055	GO:0007165	IBA
FB	FBgn0031868	FBgn0031868	GO:0005634	IDA
FB	FBgn0031868	FBgn0031868	GO:0008409	ISS
FB	FBgn0031868	FBgn0031868	GO:0000738	ISS
FB	FBgn0031868	FBgn0031868	GO:0005634	IDA
FB	FBgn0031868	FBgn0031868	GO:0004534	IDA
FB	FBgn0031868	FBgn0031868	GO:0000956	IBA
FB	FBgn0031868	FBgn0031868	GO:0005634	IBA
FB	FBgn0031868	FBgn0031868	GO:0004534	IBA
FB	FBgn0031868	FBgn0031868	GO:0003723	IBA
FB	FBgn0036973	FBgn0036973	GO:0048188	IDA
FB	FBgn0036973	FBgn0036973	GO:0044665	ISS
FB	FBgn0036973	FBgn0036973	GO:0051568	IDA
FB	FBgn0036973	FBgn0036973	GO:0044666	IDA
FB	FBgn0036973	FBgn0036973	GO:0048188	IDA
FB	FBgn0036973	FBgn0036973	GO:0051568	IMP
FB	FBgn0023458	FBgn0023458	GO:0007035	IMP
FB	FBgn0023458	FBgn0023458	GO:0035149	IMP
FB	FBgn0023458	FBgn0023458	GO:0043291	IBA
FB	FBgn0023458	FBgn0023458	GO:0007035	IBA
FB	FBgn0023510	FBgn0023510	GO:0007035	IMP
FB	FBgn0023510	FBgn0023510	GO:0035149	IMP
FB	FBgn0015799	FBgn0015799	GO:0035189	IDA
FB	FBgn0015799	FBgn0015799	GO:0000122	IDA
FB	FBgn0015799	FBgn0015799	GO:0008134	IPI
FB	FBgn0015799	FBgn0015799	GO:0008134	IPI
FB	FBgn0015799	FBgn0015799	GO:0051101	IDA
FB	FBgn0015799	FBgn0015799	GO:0000122	IMP
FB	FBgn0015799	FBgn0015799	GO:2000134	IMP
FB	FBgn0015799	FBgn0015799	GO:0008156	IMP
FB	FBgn0015799	FBgn0015799	GO:0005515	IPI
FB	FBgn0015799	FBgn0015799	GO:0005515	IPI
FB	FBgn0015799	FBgn0015799	GO:0000122	IDA
FB	FBgn0015799	FBgn0015799	GO:0008134	IPI
FB	FBgn0015799	FBgn0015799	GO:0008134	IPI
FB	FBgn0015799	FBgn0015799	GO:0008134	IPI
FB	FBgn0015799	FBgn0015799	GO:0035189	IDA
FB	FBgn0015799	FBgn0015799	GO:0005515	IPI
FB	FBgn0015799	FBgn0015799	GO:0007307	TAS
FB	FBgn0015799	FBgn0015799	GO:0007307	TAS
FB	FBgn0015799	FBgn0015799	GO:0007113	TAS
FB	FBgn0015799	FBgn0015799	GO:0042023	IMP
FB	FBgn0015799	FBgn0015799	GO:0000785	IDA
FB	FBgn0015799	FBgn0015799	GO:0031523	IDA
FB	FBgn0015799	FBgn0015799	GO:0000122	IMP
FB	FBgn0015799	FBgn0015799	GO:0031523	IDA
FB	FBgn0015799	FBgn0015799	GO:0000122	IGI
FB	FBgn0015799	FBgn0015799	GO:2000134	IMP
FB	FBgn0015799	FBgn0015799	GO:0000976	IDA
FB	FBgn0015799	FBgn0015799	GO:0010629	IMP
FB	FBgn0015799	FBgn0015799	GO:0008630	IMP
FB	FBgn0015799	FBgn0015799	GO:0043066	IMP
FB	FBgn0015799	FBgn0015799	GO:0042127	IMP
FB	FBgn0015799	FBgn0015799	GO:0005634	IDA
FB	FBgn0015799	FBgn0015799	GO:0071922	IMP
FB	FBgn0015799	FBgn0015799	GO:0051983	IMP
FB	FBgn0015799	FBgn0015799	GO:0034088	IMP
FB	FBgn0015799	FBgn0015799	GO:0005634	IDA
FB	FBgn0015799	FBgn0015799	GO:0000977	IDA
FB	FBgn0015799	FBgn0015799	GO:1900117	IMP
FB	FBgn0015799	FBgn0015799	GO:0010941	IMP
FB	FBgn0015799	FBgn0015799	GO:0042594	IMP
FB	FBgn0015799	FBgn0015799	GO:0008361	IMP
FB	FBgn0015799	FBgn0015799	GO:0000977	IMP
FB	FBgn0015799	FBgn0015799	GO:0000977	IBA
FB	FBgn0015799	FBgn0015799	GO:2000134	IBA
FB	FBgn0015799	FBgn0015799	GO:0000785	IBA
FB	FBgn0015799	FBgn0015799	GO:0030154	IBA
FB	FBgn0015799	FBgn0015799	GO:0005667	IBA
FB	FBgn0015799	FBgn0015799	GO:0001102	IBA
FB	FBgn0052062	FBgn0052062	GO:0007399	IMP
FB	FBgn0052062	FBgn0052062	GO:0007474	IMP
FB	FBgn0052062	FBgn0052062	GO:0005634	IDA
FB	FBgn0052062	FBgn0052062	GO:0045893	IMP
FB	FBgn0052062	FBgn0052062	GO:0008134	IPI
FB	FBgn0052062	FBgn0052062	GO:0000976	IDA
FB	FBgn0052062	FBgn0052062	GO:0005737	IDA
FB	FBgn0052062	FBgn0052062	GO:0048477	IMP
FB	FBgn0052062	FBgn0052062	GO:0005654	HDA
FB	FBgn0052062	FBgn0052062	GO:0005634	IDA
FB	FBgn0052062	FBgn0052062	GO:0007613	IMP
FB	FBgn0052062	FBgn0052062	GO:0017148	IDA
FB	FBgn0052062	FBgn0052062	GO:0005634	IDA
FB	FBgn0052062	FBgn0052062	GO:0005737	IDA
FB	FBgn0052062	FBgn0052062	GO:0030706	IMP
FB	FBgn0052062	FBgn0052062	GO:0003730	IDA
FB	FBgn0052062	FBgn0052062	GO:0045893	IMP
FB	FBgn0052062	FBgn0052062	GO:0000932	IDA
FB	FBgn0052062	FBgn0052062	GO:0097165	IDA
FB	FBgn0052062	FBgn0052062	GO:0005730	IDA
FB	FBgn0052062	FBgn0052062	GO:0015030	IDA
FB	FBgn0052062	FBgn0052062	GO:0010494	IDA
FB	FBgn0052062	FBgn0052062	GO:0062197	IDA
FB	FBgn0052062	FBgn0052062	GO:0005737	IBA
FB	FBgn0052062	FBgn0052062	GO:0000381	IBA
FB	FBgn0052062	FBgn0052062	GO:0007399	IBA
FB	FBgn0052062	FBgn0052062	GO:0003729	IBA
FB	FBgn0052062	FBgn0052062	GO:0005634	IBA
FB	FBgn0030067	FBgn0030067	GO:0005730	IBA
FB	FBgn0030067	FBgn0030067	GO:0000470	IBA
FB	FBgn0030067	FBgn0030067	GO:0030687	IBA
FB	FBgn0030067	FBgn0030067	GO:0000460	IBA
FB	FBgn0262483	FBgn0262483	GO:0007274	IMP
FB	FBgn0262483	FBgn0262483	GO:0048788	IDA
FB	FBgn0262483	FBgn0262483	GO:0048789	IMP
FB	FBgn0262483	FBgn0262483	GO:1990709	IGI
FB	FBgn0262483	FBgn0262483	GO:0007274	IBA
FB	FBgn0260944	FBgn0260944	GO:0005634	IDA
FB	FBgn0260944	FBgn0260944	GO:0035327	IDA
FB	FBgn0260944	FBgn0260944	GO:0045292	IDA
FB	FBgn0260944	FBgn0260944	GO:0003729	ISS
FB	FBgn0260944	FBgn0260944	GO:0005634	IDA
FB	FBgn0260944	FBgn0260944	GO:0008380	IMP
FB	FBgn0260944	FBgn0260944	GO:0000381	IMP
FB	FBgn0260944	FBgn0260944	GO:0003729	IDA
FB	FBgn0260944	FBgn0260944	GO:0010468	IMP
FB	FBgn0260944	FBgn0260944	GO:0031440	IMP
FB	FBgn0260944	FBgn0260944	GO:0001178	IMP
FB	FBgn0260944	FBgn0260944	GO:0016607	IBA
FB	FBgn0260944	FBgn0260944	GO:0003723	IBA
FB	FBgn0260944	FBgn0260944	GO:0000398	IBA
FB	FBgn0260943	FBgn0260943	GO:0005737	ISS
FB	FBgn0260943	FBgn0260943	GO:0003727	ISS
FB	FBgn0260943	FBgn0260943	GO:0048864	ISS
FB	FBgn0260943	FBgn0260943	GO:0008266	ISS
FB	FBgn0260943	FBgn0260943	GO:0005844	ISS
FB	FBgn0260943	FBgn0260943	GO:0005737	IBA
FB	FBgn0260943	FBgn0260943	GO:0005844	IBA
FB	FBgn0034585	FBgn0034585	GO:0046872	IEA
FB	FBgn0034585	FBgn0034585	GO:0008270	ISM
FB	FBgn0034585	FBgn0034585	GO:0031267	IPI
FB	FBgn0034585	FBgn0034585	GO:0005769	IDA
FB	FBgn0034585	FBgn0034585	GO:0005737	IDA
FB	FBgn0034585	FBgn0034585	GO:0051036	IGI
FB	FBgn0034585	FBgn0034585	GO:0051036	IMP
FB	FBgn0261064	FBgn0261064	GO:0046872	IEA
FB	FBgn0261064	FBgn0261064	GO:0045451	IMP
FB	FBgn0261064	FBgn0261064	GO:0008103	IMP
FB	FBgn0261064	FBgn0261064	GO:0005768	IDA
FB	FBgn0261064	FBgn0261064	GO:0031267	IPI
FB	FBgn0261064	FBgn0261064	GO:0034058	IMP
FB	FBgn0261064	FBgn0261064	GO:0006897	IMP
FB	FBgn0261064	FBgn0261064	GO:0005769	IDA
FB	FBgn0261064	FBgn0261064	GO:0005515	IPI
FB	FBgn0261064	FBgn0261064	GO:0048227	IMP
FB	FBgn0261064	FBgn0261064	GO:0001737	IMP
FB	FBgn0261064	FBgn0261064	GO:0005769	IDA
FB	FBgn0261064	FBgn0261064	GO:0030100	IMP
FB	FBgn0002638	FBgn0002638	GO:0007417	IDA
FB	FBgn0002638	FBgn0002638	GO:0005634	IDA
FB	FBgn0002638	FBgn0002638	GO:0007346	IDA
